Invoice ID,Date,Branch,City,Customer Type,Gender,Product,Category,Quantity,Unit Price,Payment,Rating,Sales
INV8596,2026-02-21,A,Jaipur,Normal,Male,Chocolate,Snacks,3,58.35,Card,4.9,175.05
INV8597,2026-01-22,A,Jaipur,Normal,Female,Cooking Oil,Grocery,6,159.88,Card,3.1,959.28
INV8598,2026-06-25,D,Bengaluru,Member,Male,Cold Drink,Beverages,7,61.95,Cash,3.5,433.65
INV8599,2026-06-12,C,Mumbai,Normal,Male,Noodles,Grocery,6,56.94,Card,4.6,341.64
INV8600,2026-03-24,D,Bengaluru,Normal,Female,Potato,Vegetables,3,30.19,Cash,5.0,90.57
INV8601,2026-03-01,B,Delhi,Member,Male,Cheese,Dairy,3,189.21,Card,3.9,567.63
INV8602,2026-03-13,A,Jaipur,Normal,Male,Eggs,Dairy,6,75.26,Cash,3.6,451.56
INV8603,2026-03-04,C,Mumbai,Normal,Female,Cheese,Dairy,10,208.12,Cash,3.1,2081.2
INV8604,2026-06-29,C,Mumbai,Member,Female,Bread,Bakery,10,46.17,Net Banking,4.7,461.7
INV8605,2026-05-20,C,Mumbai,Member,Female,Cooking Oil,Grocery,8,137.44,Card,4.4,1099.52
INV8606,2026-06-18,C,Mumbai,Normal,Female,Noodles,Grocery,5,58.16,Card,3.6,290.8
INV8607,2026-05-31,D,Bengaluru,Normal,Male,Noodles,Grocery,2,55.86,Cash,4.2,111.72
INV8608,2026-03-13,A,Jaipur,Member,Male,Rice,Grocery,5,66.89,Card,4.6,334.45
INV8609,2026-05-04,D,Bengaluru,Normal,Male,Soap,Personal Care,9,49.37,Cash,3.1,444.33
INV8610,2026-05-13,A,Jaipur,Member,Female,Chocolate,Snacks,7,48.48,Net Banking,3.5,339.36
INV8611,2026-05-18,A,Jaipur,Normal,Female,Cold Drink,Beverages,7,60.05,Net Banking,4.8,420.35
INV8612,2026-04-04,B,Delhi,Normal,Female,Tomato,Vegetables,6,51.12,Cash,3.2,306.72
INV8613,2026-02-14,D,Bengaluru,Member,Female,Rice,Grocery,7,70.22,UPI,3.7,491.54
INV8614,2026-01-29,C,Mumbai,Normal,Male,Cooking Oil,Grocery,10,168.85,Net Banking,4.4,1688.5
INV8615,2026-04-10,D,Bengaluru,Member,Female,Tea,Beverages,4,140.31,Card,3.6,561.24
INV8616,2026-06-05,A,Jaipur,Normal,Female,Potato,Vegetables,6,40.11,Cash,4.2,240.66
INV8617,2026-05-04,B,Delhi,Normal,Male,Bread,Bakery,10,41.31,Cash,3.4,413.1
INV8618,2026-01-19,A,Jaipur,Member,Female,Cooking Oil,Grocery,10,159.88,Net Banking,4.4,1598.8
INV8619,2026-02-23,B,Delhi,Member,Female,Tomato,Vegetables,1,47.33,Cash,3.2,47.33
INV8620,2026-05-20,C,Mumbai,Member,Male,Noodles,Grocery,2,54.11,Net Banking,3.0,108.22
INV8621,2026-03-17,C,Mumbai,Member,Female,Soap,Personal Care,10,37.45,Cash,4.7,374.5
INV8622,2026-05-25,D,Bengaluru,Normal,Female,Potato,Vegetables,9,31.23,Net Banking,4.5,281.07
INV8623,2026-05-06,C,Mumbai,Member,Male,Noodles,Grocery,1,62.29,Card,3.9,62.29
INV8624,2026-05-12,D,Bengaluru,Member,Female,Chocolate,Snacks,5,49.82,UPI,4.2,249.1
INV8625,2026-03-14,D,Bengaluru,Member,Female,Cooking Oil,Grocery,10,128.22,UPI,3.3,1282.2
INV8626,2026-01-27,C,Mumbai,Member,Male,Cheese,Dairy,10,252.83,UPI,3.8,2528.3
INV8627,2026-04-14,C,Mumbai,Normal,Male,Face Wash,Personal Care,8,113.61,UPI,3.8,908.88
INV8628,2026-05-28,D,Bengaluru,Member,Female,Milk,Dairy,4,63.33,Net Banking,4.1,253.32
INV8629,2026-04-06,C,Mumbai,Member,Male,Noodles,Grocery,8,47.81,Cash,4.7,382.48
INV8630,2026-03-17,D,Bengaluru,Normal,Male,Noodles,Grocery,5,64.78,UPI,3.2,323.9
INV8631,2026-03-22,B,Delhi,Normal,Female,Soap,Personal Care,3,48.14,Cash,3.1,144.42
INV8632,2026-04-28,B,Delhi,Member,Female,Shampoo,Personal Care,4,163.84,Net Banking,3.6,655.36
INV8633,2026-05-07,B,Delhi,Normal,Female,Tea,Beverages,6,107.08,Net Banking,4.2,642.48
INV8634,2026-06-23,D,Bengaluru,Normal,Female,Noodles,Grocery,6,55.29,UPI,4.1,331.74
INV8635,2026-03-04,C,Mumbai,Member,Male,Tea,Beverages,1,115.67,Card,3.5,115.67
INV8636,2026-05-07,C,Mumbai,Member,Male,Soap,Personal Care,9,40.65,UPI,3.9,365.85
INV8637,2026-06-10,D,Bengaluru,Member,Female,Biscuits,Snacks,8,31.85,Cash,5.0,254.8
INV8638,2026-03-03,B,Delhi,Member,Male,Rice,Grocery,7,63.09,UPI,5.0,441.63
INV8639,2026-03-07,C,Mumbai,Member,Female,Chips,Snacks,6,31.62,Net Banking,3.3,189.72
INV8640,2026-05-01,C,Mumbai,Normal,Female,Bananas,Fruits,6,65.0,Net Banking,5.0,390.0
INV8641,2026-06-29,B,Delhi,Member,Male,Cooking Oil,Grocery,6,143.81,Cash,4.0,862.86
INV8642,2026-05-28,B,Delhi,Normal,Female,Tomato,Vegetables,5,44.12,Cash,4.0,220.6
INV8643,2026-02-13,A,Jaipur,Normal,Female,Cold Drink,Beverages,7,65.72,Cash,4.4,460.04
INV8644,2026-03-12,B,Delhi,Normal,Male,Noodles,Grocery,7,46.86,UPI,4.3,328.02
INV8645,2026-05-13,A,Jaipur,Member,Female,Cold Drink,Beverages,5,67.65,UPI,4.6,338.25
INV8646,2026-06-03,D,Bengaluru,Normal,Female,Potato,Vegetables,3,34.83,Card,3.3,104.49
INV8647,2026-04-10,C,Mumbai,Member,Male,Chips,Snacks,2,39.21,Cash,4.1,78.42
INV8648,2026-01-14,C,Mumbai,Member,Female,Chocolate,Snacks,4,54.23,Card,3.1,216.92
INV8649,2026-05-05,B,Delhi,Member,Female,Tea,Beverages,10,128.38,Card,3.4,1283.8
INV8650,2026-05-17,D,Bengaluru,Normal,Female,Coffee,Beverages,3,201.37,Net Banking,5.0,604.11
INV8651,2026-01-06,A,Jaipur,Normal,Female,Cold Drink,Beverages,7,63.65,Card,3.4,445.55
INV8652,2026-02-09,B,Delhi,Normal,Female,Potato,Vegetables,10,38.87,Net Banking,3.6,388.7
INV8653,2026-03-09,D,Bengaluru,Member,Female,Shampoo,Personal Care,3,200.85,Cash,4.6,602.55
INV8654,2026-06-22,C,Mumbai,Normal,Male,Eggs,Dairy,6,97.82,Net Banking,3.5,586.92
INV8655,2026-03-27,A,Jaipur,Normal,Female,Milk,Dairy,2,61.39,Cash,4.2,122.78
INV8656,2026-05-10,B,Delhi,Member,Female,Potato,Vegetables,6,36.85,UPI,3.8,221.1
INV8657,2026-04-22,B,Delhi,Member,Female,Bananas,Fruits,9,56.0,Card,4.0,504.0
INV8658,2026-06-08,C,Mumbai,Member,Male,Potato,Vegetables,4,33.07,Cash,4.3,132.28
INV8659,2026-05-13,D,Bengaluru,Normal,Male,Cooking Oil,Grocery,8,133.71,UPI,3.2,1069.68
INV8660,2026-04-22,C,Mumbai,Member,Female,Cheese,Dairy,4,250.1,UPI,4.3,1000.4
INV8661,2026-01-05,B,Delhi,Normal,Female,Bread,Bakery,6,34.49,Cash,3.2,206.94
INV8662,2026-04-29,A,Jaipur,Member,Female,Apples,Fruits,8,164.32,Net Banking,4.1,1314.56
INV8663,2026-03-05,C,Mumbai,Normal,Male,Noodles,Grocery,10,56.82,Cash,4.1,568.2
INV8664,2026-03-16,C,Mumbai,Normal,Male,Noodles,Grocery,8,61.09,Card,3.1,488.72
INV8665,2026-03-29,C,Mumbai,Normal,Male,Bananas,Fruits,10,64.49,UPI,3.8,644.9
INV8666,2026-03-13,B,Delhi,Normal,Male,Bananas,Fruits,6,59.47,Net Banking,3.8,356.82
INV8667,2026-02-23,D,Bengaluru,Member,Female,Tomato,Vegetables,4,52.59,Cash,4.9,210.36
INV8668,2026-03-15,C,Mumbai,Normal,Female,Biscuits,Snacks,8,34.24,Cash,4.0,273.92
INV8669,2026-04-27,C,Mumbai,Normal,Female,Noodles,Grocery,5,53.09,UPI,4.9,265.45
INV8670,2026-03-14,C,Mumbai,Member,Male,Rice,Grocery,9,78.28,Cash,3.5,704.52
INV8671,2026-03-02,C,Mumbai,Member,Male,Rice,Grocery,8,78.08,Card,4.7,624.64
INV8672,2026-03-21,D,Bengaluru,Member,Male,Milk,Dairy,1,51.43,Net Banking,3.7,51.43
INV8673,2026-04-10,B,Delhi,Normal,Female,Bread,Bakery,2,41.49,Card,4.3,82.98
INV8674,2026-01-03,A,Jaipur,Normal,Male,Cold Drink,Beverages,5,55.94,UPI,3.1,279.7
INV8675,2026-07-01,A,Jaipur,Member,Female,Cheese,Dairy,10,237.19,Net Banking,3.0,2371.9
INV8676,2026-05-10,D,Bengaluru,Member,Male,Cheese,Dairy,4,200.92,UPI,4.7,803.68
INV8677,2026-04-13,C,Mumbai,Member,Male,Bread,Bakery,9,42.01,UPI,4.1,378.09
INV8678,2026-06-26,C,Mumbai,Normal,Female,Potato,Vegetables,8,39.25,Card,4.0,314.0
INV8679,2026-03-07,B,Delhi,Normal,Male,Cooking Oil,Grocery,1,167.52,Net Banking,3.4,167.52
INV8680,2026-01-30,A,Jaipur,Member,Female,Bread,Bakery,2,42.43,UPI,4.0,84.86
INV8681,2026-03-19,A,Jaipur,Normal,Male,Chocolate,Snacks,8,42.18,Card,3.8,337.44
INV8682,2026-02-09,A,Jaipur,Normal,Male,Shampoo,Personal Care,8,170.23,Card,4.9,1361.84
INV8683,2026-05-01,A,Jaipur,Member,Female,Cold Drink,Beverages,10,66.14,Net Banking,3.9,661.4
INV8684,2026-02-16,B,Delhi,Normal,Male,Noodles,Grocery,7,52.77,Cash,4.1,369.39
INV8685,2026-03-04,D,Bengaluru,Normal,Male,Chocolate,Snacks,6,42.61,Cash,3.1,255.66
INV8686,2026-05-28,A,Jaipur,Member,Female,Cooking Oil,Grocery,8,131.56,UPI,4.9,1052.48
INV8687,2026-03-06,C,Mumbai,Member,Male,Milk,Dairy,10,62.43,Cash,4.7,624.3
INV8688,2026-06-16,B,Delhi,Member,Female,Potato,Vegetables,4,40.33,Net Banking,4.1,161.32
INV8689,2026-01-20,A,Jaipur,Member,Female,Soap,Personal Care,7,50.68,Cash,4.5,354.76
INV8690,2026-06-04,B,Delhi,Member,Female,Face Wash,Personal Care,5,133.86,Net Banking,4.5,669.3
INV8691,2026-05-01,A,Jaipur,Normal,Male,Apples,Fruits,4,121.13,UPI,3.2,484.52
INV8692,2026-01-16,C,Mumbai,Normal,Female,Soap,Personal Care,5,48.28,Cash,4.9,241.4
INV8693,2026-03-12,D,Bengaluru,Normal,Male,Coffee,Beverages,1,159.3,Net Banking,4.5,159.3
INV8694,2026-02-01,B,Delhi,Member,Female,Bananas,Fruits,1,59.55,Net Banking,4.7,59.55
INV8695,2026-04-20,D,Bengaluru,Member,Female,Soap,Personal Care,4,43.0,Net Banking,4.7,172.0
INV8696,2026-01-02,C,Mumbai,Normal,Male,Potato,Vegetables,7,30.86,Card,4.2,216.02
INV8697,2026-03-04,A,Jaipur,Normal,Female,Cheese,Dairy,6,247.29,UPI,3.7,1483.74
INV8698,2026-02-09,C,Mumbai,Member,Female,Biscuits,Snacks,5,28.72,Net Banking,4.2,143.6
INV8699,2026-06-05,B,Delhi,Member,Female,Soap,Personal Care,2,43.82,Card,3.2,87.64
INV8700,2026-03-03,C,Mumbai,Normal,Male,Bananas,Fruits,7,57.74,Card,3.2,404.18
INV8701,2026-06-26,C,Mumbai,Normal,Female,Tea,Beverages,3,131.88,Net Banking,5.0,395.64
INV8702,2026-04-15,B,Delhi,Normal,Male,Rice,Grocery,3,76.52,UPI,3.2,229.56
INV8703,2026-01-06,A,Jaipur,Member,Male,Cooking Oil,Grocery,5,150.55,Cash,4.2,752.75
INV8704,2026-03-20,B,Delhi,Normal,Male,Potato,Vegetables,2,40.0,Card,4.6,80.0
INV8705,2026-01-19,B,Delhi,Normal,Male,Bananas,Fruits,8,51.13,Net Banking,3.7,409.04
INV8706,2026-05-08,D,Bengaluru,Member,Male,Chips,Snacks,3,36.17,UPI,4.8,108.51
INV8707,2026-04-23,A,Jaipur,Normal,Female,Milk,Dairy,10,47.05,UPI,3.2,470.5
INV8708,2026-04-14,D,Bengaluru,Member,Female,Rice,Grocery,1,72.96,Net Banking,4.2,72.96
INV8709,2026-04-22,C,Mumbai,Normal,Female,Tea,Beverages,2,137.02,Card,4.5,274.04
INV8710,2026-01-28,D,Bengaluru,Member,Male,Chips,Snacks,3,36.85,Cash,3.4,110.55
INV8711,2026-06-02,C,Mumbai,Member,Female,Cold Drink,Beverages,9,59.29,UPI,4.2,533.61
INV8712,2026-04-30,D,Bengaluru,Member,Female,Potato,Vegetables,5,33.39,Cash,3.6,166.95
INV8713,2026-03-19,D,Bengaluru,Member,Female,Shampoo,Personal Care,8,170.16,UPI,4.7,1361.28
INV8714,2026-01-06,D,Bengaluru,Member,Male,Potato,Vegetables,4,40.79,UPI,4.2,163.16
INV8715,2026-01-29,D,Bengaluru,Normal,Female,Tea,Beverages,6,106.66,UPI,4.1,639.96
INV8716,2026-04-13,C,Mumbai,Member,Female,Face Wash,Personal Care,2,123.65,Card,4.1,247.3
INV8717,2026-05-12,B,Delhi,Normal,Male,Biscuits,Snacks,5,34.97,Card,3.9,174.85
INV8718,2026-02-02,C,Mumbai,Member,Female,Noodles,Grocery,7,46.07,Net Banking,4.5,322.49
INV8719,2026-05-19,D,Bengaluru,Normal,Female,Tea,Beverages,10,127.13,Cash,4.4,1271.3
INV8720,2026-04-13,D,Bengaluru,Normal,Male,Biscuits,Snacks,5,34.39,Cash,4.9,171.95
INV8721,2026-02-12,C,Mumbai,Normal,Male,Rice,Grocery,8,66.83,Net Banking,4.1,534.64
INV8722,2026-04-14,B,Delhi,Member,Male,Tea,Beverages,7,104.78,Card,4.5,733.46
INV8723,2026-04-20,A,Jaipur,Normal,Male,Tomato,Vegetables,3,51.42,Cash,3.1,154.26
INV8724,2026-06-18,A,Jaipur,Normal,Female,Noodles,Grocery,6,53.93,Net Banking,4.0,323.58
INV8725,2026-02-23,B,Delhi,Member,Male,Chips,Snacks,5,40.07,UPI,4.3,200.35
INV8726,2026-06-04,D,Bengaluru,Normal,Female,Rice,Grocery,6,78.05,Cash,4.2,468.3
INV8727,2026-05-22,D,Bengaluru,Normal,Male,Cheese,Dairy,5,214.04,Card,3.2,1070.2
INV8728,2026-06-01,B,Delhi,Member,Male,Milk,Dairy,9,56.69,Cash,4.2,510.21
INV8729,2026-05-09,C,Mumbai,Member,Male,Bread,Bakery,10,37.29,UPI,4.8,372.9
INV8730,2026-04-15,C,Mumbai,Member,Female,Cooking Oil,Grocery,10,147.74,Card,4.3,1477.4
INV8731,2026-04-19,C,Mumbai,Member,Female,Eggs,Dairy,4,82.9,Card,3.5,331.6
INV8732,2026-03-29,A,Jaipur,Normal,Female,Bread,Bakery,1,36.74,Net Banking,4.5,36.74
INV8733,2026-03-10,A,Jaipur,Normal,Female,Coffee,Beverages,10,204.09,Card,4.7,2040.9
INV8734,2026-04-06,A,Jaipur,Member,Male,Tea,Beverages,9,123.44,Net Banking,4.2,1110.96
INV8735,2026-01-31,A,Jaipur,Normal,Male,Shampoo,Personal Care,8,166.4,Card,4.4,1331.2
INV8736,2026-05-07,A,Jaipur,Normal,Male,Shampoo,Personal Care,4,197.83,UPI,4.2,791.32
INV8737,2026-05-01,C,Mumbai,Member,Female,Cheese,Dairy,9,217.83,UPI,4.7,1960.47
INV8738,2026-06-20,D,Bengaluru,Normal,Female,Bread,Bakery,7,33.34,UPI,3.5,233.38
INV8739,2026-05-06,D,Bengaluru,Normal,Male,Tea,Beverages,2,106.15,UPI,3.9,212.3
INV8740,2026-05-03,D,Bengaluru,Member,Male,Shampoo,Personal Care,9,184.01,UPI,4.1,1656.09
INV8741,2026-01-23,D,Bengaluru,Normal,Female,Cooking Oil,Grocery,7,153.44,Cash,4.2,1074.08
INV8742,2026-04-13,D,Bengaluru,Member,Female,Bananas,Fruits,7,53.94,UPI,4.5,377.58
INV8743,2026-06-26,A,Jaipur,Normal,Male,Bread,Bakery,9,38.86,Card,4.7,349.74
INV8744,2026-04-17,B,Delhi,Normal,Male,Tomato,Vegetables,2,40.58,Net Banking,4.7,81.16
INV8745,2026-03-12,D,Bengaluru,Member,Male,Biscuits,Snacks,7,34.7,Cash,3.1,242.9
INV8746,2026-02-22,D,Bengaluru,Normal,Female,Potato,Vegetables,7,34.63,Card,3.8,242.41
INV8747,2026-04-08,B,Delhi,Member,Female,Eggs,Dairy,10,98.37,UPI,3.5,983.7
INV8748,2026-06-17,C,Mumbai,Member,Male,Apples,Fruits,2,147.31,UPI,3.5,294.62
INV8749,2026-05-25,D,Bengaluru,Member,Male,Tomato,Vegetables,9,40.95,Card,4.1,368.55
INV8750,2026-06-23,D,Bengaluru,Normal,Male,Biscuits,Snacks,2,30.09,Cash,3.8,60.18
INV8751,2026-01-20,A,Jaipur,Normal,Female,Potato,Vegetables,2,31.34,Net Banking,4.4,62.68
INV8752,2026-03-30,D,Bengaluru,Member,Female,Coffee,Beverages,4,177.93,Net Banking,3.3,711.72
INV8753,2026-05-15,D,Bengaluru,Member,Male,Tea,Beverages,6,127.68,Net Banking,4.4,766.08
INV8754,2026-01-05,C,Mumbai,Member,Male,Chips,Snacks,1,35.11,Net Banking,4.1,35.11
INV8755,2026-03-23,A,Jaipur,Normal,Male,Shampoo,Personal Care,9,169.05,UPI,4.8,1521.45
INV8756,2026-01-05,D,Bengaluru,Member,Female,Tea,Beverages,4,119.63,Cash,4.2,478.52
INV8757,2026-03-21,B,Delhi,Normal,Female,Bread,Bakery,7,38.44,UPI,3.9,269.08
INV8758,2026-03-02,A,Jaipur,Member,Female,Tea,Beverages,3,103.61,Cash,4.4,310.83
INV8759,2026-02-07,B,Delhi,Normal,Female,Face Wash,Personal Care,4,126.08,Net Banking,4.2,504.32
INV8760,2026-01-08,B,Delhi,Normal,Male,Tomato,Vegetables,3,47.97,Card,4.9,143.91
INV8761,2026-01-31,B,Delhi,Normal,Male,Bread,Bakery,3,36.88,Card,4.6,110.64
INV8762,2026-06-14,A,Jaipur,Normal,Female,Chips,Snacks,6,35.61,UPI,3.1,213.66
INV8763,2026-07-01,D,Bengaluru,Normal,Female,Noodles,Grocery,5,47.95,Card,3.9,239.75
INV8764,2026-04-03,B,Delhi,Normal,Female,Cooking Oil,Grocery,5,153.77,UPI,3.0,768.85
INV8765,2026-02-17,B,Delhi,Member,Male,Apples,Fruits,9,159.7,UPI,3.9,1437.3
INV8766,2026-06-30,A,Jaipur,Member,Female,Chips,Snacks,10,32.07,Cash,3.0,320.7
INV8767,2026-04-01,C,Mumbai,Member,Male,Noodles,Grocery,6,62.16,Net Banking,4.2,372.96
INV8768,2026-05-11,C,Mumbai,Normal,Male,Face Wash,Personal Care,8,110.94,Net Banking,3.8,887.52
INV8769,2026-05-25,A,Jaipur,Normal,Male,Bananas,Fruits,6,53.87,Net Banking,4.3,323.22
INV8770,2026-05-25,D,Bengaluru,Normal,Female,Chocolate,Snacks,6,44.88,Net Banking,3.0,269.28
INV8771,2026-04-09,C,Mumbai,Member,Female,Cooking Oil,Grocery,8,150.38,Cash,3.7,1203.04
INV8772,2026-04-30,C,Mumbai,Normal,Female,Apples,Fruits,3,144.74,Net Banking,4.6,434.22
INV8773,2026-03-04,B,Delhi,Member,Female,Coffee,Beverages,8,198.91,Net Banking,4.6,1591.28
INV8774,2026-06-06,B,Delhi,Member,Male,Biscuits,Snacks,2,30.44,Card,3.9,60.88
INV8775,2026-02-17,B,Delhi,Member,Male,Shampoo,Personal Care,9,198.02,Net Banking,4.8,1782.18
INV8776,2026-06-02,C,Mumbai,Normal,Female,Noodles,Grocery,6,60.02,Net Banking,3.6,360.12
INV8777,2026-03-02,C,Mumbai,Member,Male,Rice,Grocery,10,67.62,UPI,3.7,676.2
INV8778,2026-01-08,C,Mumbai,Member,Male,Noodles,Grocery,9,57.16,UPI,3.4,514.44
INV8779,2026-01-23,A,Jaipur,Normal,Female,Potato,Vegetables,7,35.59,Net Banking,4.1,249.13
INV8780,2026-06-30,A,Jaipur,Member,Female,Face Wash,Personal Care,1,119.64,UPI,3.4,119.64
INV8781,2026-06-11,C,Mumbai,Member,Male,Eggs,Dairy,3,86.49,Card,4.6,259.47
INV8782,2026-04-03,B,Delhi,Member,Female,Bread,Bakery,1,33.75,Card,4.9,33.75
INV8783,2026-02-13,C,Mumbai,Normal,Male,Potato,Vegetables,5,31.61,Card,4.3,158.05
INV8784,2026-06-30,C,Mumbai,Normal,Female,Cooking Oil,Grocery,8,126.21,Cash,3.6,1009.68
INV8785,2026-02-23,B,Delhi,Normal,Male,Cheese,Dairy,1,212.34,Card,3.5,212.34
INV8786,2026-02-26,C,Mumbai,Normal,Female,Potato,Vegetables,8,35.87,Net Banking,3.6,286.96
INV8787,2026-02-02,B,Delhi,Member,Male,Tomato,Vegetables,6,49.51,Card,3.3,297.06
INV8788,2026-04-15,D,Bengaluru,Normal,Female,Noodles,Grocery,10,49.48,Card,4.0,494.8
INV8789,2026-02-28,D,Bengaluru,Normal,Female,Shampoo,Personal Care,4,196.4,Card,4.3,785.6
INV8790,2026-05-01,B,Delhi,Member,Female,Tomato,Vegetables,7,48.18,Card,4.7,337.26
INV8791,2026-01-01,B,Delhi,Member,Male,Shampoo,Personal Care,6,184.47,UPI,3.2,1106.82
INV8792,2026-05-13,C,Mumbai,Normal,Female,Noodles,Grocery,10,58.74,Card,4.1,587.4
INV8793,2026-02-13,D,Bengaluru,Member,Female,Rice,Grocery,3,66.18,Card,3.6,198.54
INV8794,2026-05-31,C,Mumbai,Member,Male,Apples,Fruits,6,125.1,UPI,3.9,750.6
INV8795,2026-01-31,C,Mumbai,Normal,Female,Cheese,Dairy,10,200.62,UPI,3.6,2006.2
INV8796,2026-05-12,A,Jaipur,Normal,Male,Face Wash,Personal Care,7,107.33,Cash,4.9,751.31
INV8797,2026-01-18,B,Delhi,Member,Male,Shampoo,Personal Care,3,161.28,Net Banking,4.6,483.84
INV8798,2026-06-09,D,Bengaluru,Member,Male,Cold Drink,Beverages,5,73.2,Cash,4.4,366.0
INV8799,2026-01-20,C,Mumbai,Normal,Male,Bananas,Fruits,9,67.22,UPI,4.7,604.98
INV8800,2026-06-20,B,Delhi,Normal,Male,Bread,Bakery,7,39.21,UPI,3.7,274.47
INV8801,2026-04-14,B,Delhi,Normal,Male,Noodles,Grocery,8,49.37,UPI,3.7,394.96
INV8802,2026-02-05,B,Delhi,Member,Female,Shampoo,Personal Care,10,151.42,Cash,3.6,1514.2
INV8803,2026-01-20,B,Delhi,Member,Male,Face Wash,Personal Care,9,105.82,Card,4.6,952.38
INV8804,2026-06-15,C,Mumbai,Member,Female,Chips,Snacks,8,29.4,Net Banking,3.2,235.2
INV8805,2026-05-10,A,Jaipur,Normal,Male,Cold Drink,Beverages,5,75.77,Net Banking,4.2,378.85
INV8806,2026-06-18,A,Jaipur,Normal,Female,Face Wash,Personal Care,2,104.24,Card,3.1,208.48
INV8807,2026-06-15,D,Bengaluru,Normal,Male,Cold Drink,Beverages,7,76.14,Net Banking,3.2,532.98
INV8808,2026-02-18,A,Jaipur,Normal,Male,Noodles,Grocery,6,58.52,Card,3.5,351.12
INV8809,2026-02-09,A,Jaipur,Normal,Female,Milk,Dairy,8,53.13,Cash,3.6,425.04
INV8810,2026-06-10,B,Delhi,Member,Female,Eggs,Dairy,8,97.99,UPI,3.4,783.92
INV8811,2026-03-22,C,Mumbai,Member,Male,Bananas,Fruits,9,56.16,Card,4.9,505.44
INV8812,2026-05-22,D,Bengaluru,Member,Male,Soap,Personal Care,4,47.63,Card,3.8,190.52
INV8813,2026-03-31,C,Mumbai,Member,Female,Cheese,Dairy,4,208.37,UPI,3.8,833.48
INV8814,2026-03-01,A,Jaipur,Member,Female,Chips,Snacks,10,40.67,UPI,3.9,406.7
INV8815,2026-06-02,B,Delhi,Member,Male,Apples,Fruits,4,126.12,Net Banking,4.2,504.48
INV8816,2026-06-27,A,Jaipur,Normal,Male,Rice,Grocery,2,71.65,Card,3.2,143.3
INV8817,2026-05-15,A,Jaipur,Normal,Female,Potato,Vegetables,6,37.32,UPI,3.6,223.92
INV8818,2026-06-02,B,Delhi,Normal,Male,Shampoo,Personal Care,1,179.13,Net Banking,4.8,179.13
INV8819,2026-01-08,C,Mumbai,Normal,Male,Apples,Fruits,1,127.63,Cash,3.5,127.63
INV8820,2026-04-18,A,Jaipur,Member,Female,Noodles,Grocery,4,47.1,Card,3.4,188.4
INV8821,2026-05-28,B,Delhi,Member,Female,Tomato,Vegetables,3,50.48,Cash,4.1,151.44
INV8822,2026-03-12,C,Mumbai,Member,Male,Cooking Oil,Grocery,2,130.95,UPI,3.1,261.9
INV8823,2026-01-30,C,Mumbai,Normal,Male,Cooking Oil,Grocery,1,160.15,UPI,4.3,160.15
INV8824,2026-03-02,C,Mumbai,Normal,Female,Chips,Snacks,8,31.98,Card,3.6,255.84
INV8825,2026-05-20,D,Bengaluru,Normal,Female,Bread,Bakery,8,45.59,Cash,3.4,364.72
INV8826,2026-01-09,D,Bengaluru,Member,Female,Eggs,Dairy,3,93.77,UPI,3.7,281.31
INV8827,2026-01-10,A,Jaipur,Member,Female,Bread,Bakery,7,38.16,Card,4.1,267.12
INV8828,2026-05-10,A,Jaipur,Normal,Female,Eggs,Dairy,2,80.91,Card,3.0,161.82
INV8829,2026-02-12,A,Jaipur,Normal,Male,Rice,Grocery,1,69.06,Card,4.9,69.06
INV8830,2026-06-01,B,Delhi,Normal,Female,Cooking Oil,Grocery,1,134.89,UPI,3.8,134.89
INV8831,2026-04-09,B,Delhi,Normal,Female,Tea,Beverages,10,117.93,UPI,4.4,1179.3
INV8832,2026-05-18,B,Delhi,Normal,Female,Tea,Beverages,1,119.24,Card,5.0,119.24
INV8833,2026-04-10,B,Delhi,Normal,Male,Bread,Bakery,9,36.12,Net Banking,4.7,325.08
INV8834,2026-01-17,C,Mumbai,Member,Male,Face Wash,Personal Care,9,132.84,Card,4.5,1195.56
INV8835,2026-01-07,D,Bengaluru,Normal,Female,Rice,Grocery,1,59.28,Card,3.7,59.28
INV8836,2026-06-02,B,Delhi,Member,Male,Bread,Bakery,10,41.51,Card,4.1,415.1
INV8837,2026-02-03,C,Mumbai,Member,Female,Shampoo,Personal Care,4,152.1,Net Banking,4.0,608.4
INV8838,2026-05-06,B,Delhi,Normal,Female,Potato,Vegetables,3,35.13,Cash,3.3,105.39
INV8839,2026-01-05,A,Jaipur,Member,Female,Milk,Dairy,4,61.52,UPI,3.2,246.08
INV8840,2026-05-01,B,Delhi,Normal,Male,Face Wash,Personal Care,6,128.4,UPI,3.6,770.4
INV8841,2026-03-07,B,Delhi,Normal,Male,Noodles,Grocery,4,48.84,Cash,3.7,195.36
INV8842,2026-05-27,C,Mumbai,Normal,Male,Potato,Vegetables,3,29.57,Card,4.9,88.71
INV8843,2026-06-22,C,Mumbai,Normal,Female,Milk,Dairy,3,60.96,Card,4.4,182.88
INV8844,2026-06-27,C,Mumbai,Member,Male,Shampoo,Personal Care,7,194.32,UPI,3.4,1360.24
INV8845,2026-02-09,B,Delhi,Member,Female,Rice,Grocery,6,81.73,Card,3.1,490.38
INV8846,2026-01-29,C,Mumbai,Normal,Male,Bananas,Fruits,9,62.63,Cash,3.6,563.67
INV8847,2026-06-29,D,Bengaluru,Member,Female,Biscuits,Snacks,7,33.08,UPI,4.8,231.56
